event,eventLabel,caborLabel,lokasiLabel,tahun
http://www.wikidata.org/entity/Q68599861,2019 CS Nebelhorn Trophy - men's singles,men's singles,Germany,2019
http://www.wikidata.org/entity/Q68599874,2019 CS Nebelhorn Trophy - ladies' singles,ladies' singles,Germany,2019
http://www.wikidata.org/entity/Q68599890,2019 CS Nebelhorn Trophy - pair skating,pair skating,Germany,2019
http://www.wikidata.org/entity/Q68599901,2019 CS Nebelhorn Trophy - ice dancing,ice dance,Germany,2019
http://www.wikidata.org/entity/Q68599959,2019 Junior Grand Prix Croatia - men's singles,men's singles,Croatia,2019
http://www.wikidata.org/entity/Q68599983,2019 Junior Grand Prix Croatia - ladies' singles,ladies' singles,Croatia,2019
http://www.wikidata.org/entity/Q68600020,2019 Junior Grand Prix Croatia - pair skating,pair skating,Croatia,2019
http://www.wikidata.org/entity/Q68600048,2019 Junior Grand Prix Croatia - ice dancing,ice dance,Croatia,2019
http://www.wikidata.org/entity/Q68687848,2019 Masters de patinage - senior men's singles,men's singles,France,2019
http://www.wikidata.org/entity/Q68687967,2019 Masters de patinage - senior ladies' singles,ladies' singles,France,2019
http://www.wikidata.org/entity/Q68688073,2019 Masters de patinage - senior pair skating,pair skating,France,2019
http://www.wikidata.org/entity/Q68688170,2019 Masters de patinage - senior ice dancing,ice dance,France,2019
http://www.wikidata.org/entity/Q68688274,2019 Masters de patinage - senior synchronized skating,synchronized skating,France,2019
http://www.wikidata.org/entity/Q69461534,2019 Mezzaluna Cup - senior ice dancing,ice dance,Italy,2019
http://www.wikidata.org/entity/Q69461881,2019 Shanghai Trophy - men's singles,men's singles,People's Republic of China,2019
http://www.wikidata.org/entity/Q69461997,2019 Shanghai Trophy - ladies' singles,ladies' singles,People's Republic of China,2019
http://www.wikidata.org/entity/Q69462071,2019 Shanghai Trophy - pair skating,pair skating,People's Republic of China,2019
http://www.wikidata.org/entity/Q69462136,2019 Shanghai Trophy - ice dancing,ice dance,People's Republic of China,2019
http://www.wikidata.org/entity/Q69562201,2019 Junior Grand Prix Italy - men's singles,men's singles,Italy,2019
http://www.wikidata.org/entity/Q69562215,2019 Junior Grand Prix Italy - ladies' singles,ladies' singles,Italy,2019
http://www.wikidata.org/entity/Q69562229,2019 Junior Grand Prix Italy - ice dancing,ice dance,Italy,2019
http://www.wikidata.org/entity/Q84415148,2019 Tirnavia Ice Cup - senior men's singles,men's singles,Slovakia,2019
http://www.wikidata.org/entity/Q84415254,2019 Tirnavia Ice Cup - senior ladies' singles,ladies' singles,Slovakia,2019
http://www.wikidata.org/entity/Q84416278,2019 Bosphorus Cup - senior men's singles,men's singles,Turkey,2019
http://www.wikidata.org/entity/Q84416330,2019 Bosphorus Cup - senior ladies' singles,ladies' singles,Turkey,2019
http://www.wikidata.org/entity/Q84416394,2019 Bosphorus Cup - senior ice dancing,ice dance,Turkey,2019
http://www.wikidata.org/entity/Q84416528,2019 Santa Claus Cup - senior men's singles,men's singles,Hungary,2019
http://www.wikidata.org/entity/Q84416531,2019 Santa Claus Cup - senior ladies' singles,ladies' singles,Hungary,2019
http://www.wikidata.org/entity/Q84416541,2019 Santa Claus Cup - senior ice dancing,ice dance,Hungary,2019
http://www.wikidata.org/entity/Q85303131,2020 KNSB Dutch Single Distance Championships – Men's 1000 m,speed skating,Netherlands,2019
http://www.wikidata.org/entity/Q85303135,2020 KNSB Dutch Single Distance Championships – Men's 1500 m,speed skating,Netherlands,2019
http://www.wikidata.org/entity/Q85303276,2020 KNSB Dutch Single Distance Championships – Men's 500 m,speed skating,Netherlands,2019
http://www.wikidata.org/entity/Q85303280,2020 KNSB Dutch Single Distance Championships – Men's 5000 m,speed skating,Netherlands,2019
http://www.wikidata.org/entity/Q85303282,"2020 KNSB Dutch Single Distance Championships – Men's 10,000 m",speed skating,Netherlands,2019
http://www.wikidata.org/entity/Q85305387,2020 KNSB Dutch Single Distance Championships – Women's 1000 m,speed skating,Netherlands,2019
http://www.wikidata.org/entity/Q85305390,2020 KNSB Dutch Single Distance Championships – Women's 5000 m,speed skating,Netherlands,2019
http://www.wikidata.org/entity/Q85305394,2020 KNSB Dutch Single Distance Championships – Women's 500 m,speed skating,Netherlands,2019
http://www.wikidata.org/entity/Q85305396,2020 KNSB Dutch Single Distance Championships – Women's 3000 m,speed skating,Netherlands,2019
http://www.wikidata.org/entity/Q85305399,2020 KNSB Dutch Single Distance Championships – Women's 1500 m,speed skating,Netherlands,2019
http://www.wikidata.org/entity/Q85814596,water polo at the 2019 Southeast Asian Games – men's tournament,water polo,Philippines,2019
http://www.wikidata.org/entity/Q85814598,water polo at the 2019 Southeast Asian Games – women's tournament,water polo,Philippines,2019
http://www.wikidata.org/entity/Q87558652,2020 KNSB Dutch Single Distance Championships – Women's mass start,long track speed skating,Netherlands,2019
http://www.wikidata.org/entity/Q89657911,2020 KNSB Dutch Single Distance Championships – Men's mass start,long track speed skating,Netherlands,2019
http://www.wikidata.org/entity/Q62066527,2019 Coupe du Printemps - senior ladies' singles,ladies' singles,Luxembourg,2019
http://www.wikidata.org/entity/Q62066531,2019 Coupe du Printemps - senior men's singles,men's singles,Luxembourg,2019
http://www.wikidata.org/entity/Q62113365,2019 Coppa Europa - senior men's singles,men's singles,Italy,2019
http://www.wikidata.org/entity/Q62113371,2019 Coppa Europa - senior ladies' singles,ladies' singles,Italy,2019
http://www.wikidata.org/entity/Q62113449,2019 World Figure Skating Championships - men's singles,men's singles,Japan,2019
http://www.wikidata.org/entity/Q62113454,2019 World Figure Skating Championships - ladies' singles,ladies' singles,Japan,2019
http://www.wikidata.org/entity/Q62113460,2019 World Figure Skating Championships - pair skating,pair skating,Japan,2019
http://www.wikidata.org/entity/Q62113466,2019 World Figure Skating Championships - ice dancing,ice dance,Japan,2019
http://www.wikidata.org/entity/Q62647289,Q62647289,three-cushion billiards,Vietnam,2019
http://www.wikidata.org/entity/Q63025201,2019 Egna Spring Trophy - senior men's singles,men's singles,Italy,2019
http://www.wikidata.org/entity/Q63025233,2019 Egna Spring Trophy - senior ladies' singles,ladies' singles,Italy,2019
http://www.wikidata.org/entity/Q63025259,2019 Egna Spring Trophy - senior pair skating,pair skating,Italy,2019
http://www.wikidata.org/entity/Q63026667,2019 Skate Victoria - senior men's singles,men's singles,Bulgaria,2019
http://www.wikidata.org/entity/Q63026717,2019 Skate Victoria - senior ladies' singles,ladies' singles,Bulgaria,2019
http://www.wikidata.org/entity/Q63026808,2019 Triglav Trophy - senior men's singles,men's singles,Slovenia,2019
http://www.wikidata.org/entity/Q63026877,2019 Triglav Trophy - senior ladies' singles,ladies' singles,Slovenia,2019
http://www.wikidata.org/entity/Q56322873,2018 Judo Grand Prix Tunis,judo,Tunisia,2018
http://www.wikidata.org/entity/Q56323254,men's volleyball at the 2018 Central American and Caribbean Games,volleyball,Colombia,2018
http://www.wikidata.org/entity/Q56462675,2018 Junior Grand Prix Lithuania - men's singles,men's singles,Lithuania,2018
http://www.wikidata.org/entity/Q56478272,2018 Junior Grand Prix Lithuania - ladies' singles,ladies' singles,Lithuania,2018
http://www.wikidata.org/entity/Q56507589,2018 Junior Grand Prix Lithuania - ice dance,ice dance,Lithuania,2018
http://www.wikidata.org/entity/Q56598912,2018 Junior Grand Prix Canada - ladies' singles,ladies' singles,Canada,2018
http://www.wikidata.org/entity/Q56604480,2018 CS Lombardia Trophy - ladies' singles,ladies' singles,Italy,2018
http://www.wikidata.org/entity/Q56604637,2018 CS Lombardia Trophy - men's singles,men's singles,Italy,2018
http://www.wikidata.org/entity/Q56604729,2018 CS Lombardia Trophy - pairs,pair skating,Italy,2018
http://www.wikidata.org/entity/Q56605039,2018 CS Lombardia Trophy - ice dance,ice dance,Italy,2018
http://www.wikidata.org/entity/Q56605724,2018 Junior Grand Prix Canada - men's singles,men's singles,Canada,2018
http://www.wikidata.org/entity/Q56605737,2018 Junior Grand Prix Canada - ice dance,ice dance,Canada,2018
http://www.wikidata.org/entity/Q56606058,2018 Junior Grand Prix Canada - pairs,pair skating,Canada,2018
http://www.wikidata.org/entity/Q56611972,2018 CS U.S. International Figure Skating Classic - pairs,pair skating,United States,2018
http://www.wikidata.org/entity/Q56612025,2018 CS U.S. International Figure Skating Classic - men's singles,men's singles,United States,2018
http://www.wikidata.org/entity/Q56612133,2018 CS U.S. International Figure Skating Classic - ice dance,ice dance,United States,2018
http://www.wikidata.org/entity/Q56612245,2018 CS U.S. International Figure Skating Classic - ladies' singles,ladies' singles,United States,2018
http://www.wikidata.org/entity/Q56676558,2018 CS Ondrej Nepela Trophy - ladies' singles,ladies' singles,Slovakia,2018
http://www.wikidata.org/entity/Q56676723,2018 CS Ondrej Nepela Trophy - men's singles,men's singles,Slovakia,2018
http://www.wikidata.org/entity/Q56677056,2018 CS Ondrej Nepela Trophy - pairs,pair skating,Slovakia,2018
http://www.wikidata.org/entity/Q56677868,2018 CS Autumn Classic - pairs,pair skating,Canada,2018
http://www.wikidata.org/entity/Q56678069,2018 CS Autumn Classic - ladies' singles,ladies' singles,Canada,2018
http://www.wikidata.org/entity/Q56678258,2018 CS Autumn Classic - ice dance,ice dance,Canada,2018
http://www.wikidata.org/entity/Q56678555,2018 CS Autumn Classic - men's singles,men's singles,Canada,2018
http://www.wikidata.org/entity/Q56692306,2018 CS Ondrej Nepela Trophy - ice dance,ice dance,Slovakia,2018
http://www.wikidata.org/entity/Q56706604,Q56706604,baseball,Netherlands,2018
http://www.wikidata.org/entity/Q56751087,2018 CS Nebelhorn Trophy - ladies' singles,ladies' singles,Germany,2018
http://www.wikidata.org/entity/Q56751116,2018 CS Nebelhorn Trophy - men's singles,men's singles,Germany,2018
http://www.wikidata.org/entity/Q56751260,2018 CS Nebelhorn Trophy - pairs,pair skating,Germany,2018
http://www.wikidata.org/entity/Q56751326,2018 CS Nebelhorn Trophy - ice dance,ice dance,Germany,2018
http://www.wikidata.org/entity/Q56752250,2018 World Figure Skating Championships - men's singles,men's singles,Italy,2018
http://www.wikidata.org/entity/Q56752853,2018 Junior Grand Prix Czech Republic - ladies' singles,ladies' singles,Czech Republic,2018
http://www.wikidata.org/entity/Q56752885,2018 Junior Grand Prix Czech Republic - men's singles,men's singles,Czech Republic,2018
http://www.wikidata.org/entity/Q56752951,2018 Junior Grand Prix Czech Republic - pairs,pair skating,Czech Republic,2018
http://www.wikidata.org/entity/Q56753104,2018 Junior Grand Prix Czech Republic - ice dance,ice dance,Czech Republic,2018
http://www.wikidata.org/entity/Q56876270,2018 Junior Grand Prix Slovenia - ladies' singles,ladies' singles,Slovenia,2018
http://www.wikidata.org/entity/Q56876359,2018 Junior Grand Prix Slovenia - men's singles,men's singles,Slovenia,2018
http://www.wikidata.org/entity/Q56876771,2018 Junior Grand Prix Slovenia - ice dance,ice dance,Slovenia,2018
http://www.wikidata.org/entity/Q56877267,2018 CS Finlandia Trophy - pairs,pair skating,Finland,2018
http://www.wikidata.org/entity/Q56877306,2018 CS Finlandia Trophy - men's singles,men's singles,Finland,2018
http://www.wikidata.org/entity/Q56877423,2018 CS Finlandia Trophy - ladies' singles,ladies' singles,Finland,2018
http://www.wikidata.org/entity/Q56880961,2018 CS Finlandia Trophy - ice dance,ice dance,Finland,2018
http://www.wikidata.org/entity/Q57208973,2018 Junior Grand Prix Armenia - ladies' singles,ladies' singles,Armenia,2018
http://www.wikidata.org/entity/Q57209123,2018 Junior Grand Prix Armenia - men's singles,men's singles,Armenia,2018
http://www.wikidata.org/entity/Q57209249,2018 Junior Grand Prix Armenia - ice dance,ice dance,Armenia,2018
http://www.wikidata.org/entity/Q57339943,2018 Skate America - men's singles,men's singles,United States,2018
http://www.wikidata.org/entity/Q57339946,2018 Skate America - ladies' singles,ladies' singles,United States,2018
http://www.wikidata.org/entity/Q57339970,2018 Skate America - pairs,pair skating,United States,2018
http://www.wikidata.org/entity/Q57339975,2018 Skate America - ice dance,ice dance,United States,2018
http://www.wikidata.org/entity/Q57421282,2018 Minsk-Arena Ice Star - men's singles,men's singles,Belarus,2018
http://www.wikidata.org/entity/Q57421341,2018 Minsk-Arena Ice Star - ladies' singles,ladies' singles,Belarus,2018
http://www.wikidata.org/entity/Q61774911,2018 Chinese Taipei Figure Skating Championships - senior men's singles,men's singles,Taiwan,2018
http://www.wikidata.org/entity/Q61774918,2018 Chinese Taipei Figure Skating Championships - senior ladies' singles,ladies' singles,Taiwan,2018
http://www.wikidata.org/entity/Q61775069,2018 Pavel Roman Memorial - senior ice dancing,ice dance,Czech Republic,2018
http://www.wikidata.org/entity/Q61775199,2018-2019 Spanish Figure Skating Championships - senior men's singles,men's singles,Spain,2018
http://www.wikidata.org/entity/Q61775354,2018-2019 Spanish Figure Skating Championships - senior ladies' singles,ladies' singles,Spain,2018
http://www.wikidata.org/entity/Q61775421,2018-2019 Spanish Figure Skating Championships - senior ice dancing,ice dance,Spain,2018
http://www.wikidata.org/entity/Q61775612,2018-2019 Spanish Figure Skating Championships - senior pair skating,pair skating,Spain,2018
http://www.wikidata.org/entity/Q61775710,2018-2019 Turkish Figure Skating Championships - senior ladies' singles,ladies' singles,Turkey,2018
http://www.wikidata.org/entity/Q61775762,2018-2019 Turkish Figure Skating Championships - senior men's singles,men's singles,Turkey,2018
http://www.wikidata.org/entity/Q61776709,2018 World Figure Skating Championships - ladies' singles,ladies' singles,Italy,2018
http://www.wikidata.org/entity/Q61776726,2018 World Figure Skating Championships - pair skating,pair skating,Italy,2018
http://www.wikidata.org/entity/Q61776744,2018 World Figure Skating Championships - ice dancing,ice dance,Italy,2018
